FIA_region,ecoregionL3,er3code,forest_type,a_volume,b_volume,forest_area_km2
North_Central,Southern Michigan/Northern Indiana Drift Plains,56,White_Red_Jack_Pine,233.99,0.04,445.75
Northeast,Eastern Great Lakes Lowlands,83,White_Red_Jack_Pine,267.17,0.05,442.3125
Northeast,Eastern Great Lakes Lowlands,83,White_Red_Jack_Pine,267.17,0.05,442.3125
Northeast,Eastern Great Lakes Lowlands,83,White_Red_Jack_Pine,267.17,0.05,442.3125
Northeast,Eastern Great Lakes Lowlands,83,White_Red_Jack_Pine,267.17,0.05,442.3125
North_Central,Driftless Area,52,White_Red_Jack_Pine,233.99,0.04,282.375
North_Central,Driftless Area,52,White_Red_Jack_Pine,233.99,0.04,282.375
North_Central,Driftless Area,52,White_Red_Jack_Pine,233.99,0.04,282.375
North_Central,Driftless Area,52,White_Red_Jack_Pine,233.99,0.04,282.375
North_Central,Northern Minnesota Wetlands,49,White_Red_Jack_Pine,233.99,0.04,273.4375
Northeast,Northern Allegheny Plateau,60,White_Red_Jack_Pine,267.17,0.05,248.125
Northeast,Northern Allegheny Plateau,60,White_Red_Jack_Pine,267.17,0.05,248.125
Northeast,Ridge and Valley,67,White_Red_Jack_Pine,267.17,0.05,170.6875
Northeast,Ridge and Valley,67,White_Red_Jack_Pine,267.17,0.05,170.6875
Northeast,Ridge and Valley,67,White_Red_Jack_Pine,267.17,0.05,170.6875
Northeast,Ridge and Valley,67,White_Red_Jack_Pine,267.17,0.05,170.6875
South,Ridge and Valley,67,White_Red_Jack_Pine,369.52,0.05,170.6875
South,Ridge and Valley,67,White_Red_Jack_Pine,369.52,0.05,170.6875
South,Ridge and Valley,67,White_Red_Jack_Pine,369.52,0.05,170.6875
South,Ridge and Valley,67,White_Red_Jack_Pine,369.52,0.05,170.6875
South,Ridge and Valley,67,White_Red_Jack_Pine,369.52,0.05,170.6875
South,Piedmont,45,White_Red_Jack_Pine,369.52,0.05,92.5625
South,Piedmont,45,White_Red_Jack_Pine,369.52,0.05,92.5625
South,Piedmont,45,White_Red_Jack_Pine,369.52,0.05,92.5625
South,Piedmont,45,White_Red_Jack_Pine,369.52,0.05,92.5625
South,Piedmont,45,White_Red_Jack_Pine,369.52,0.05,92.5625
Northeast,North Central Appalachians,62,White_Red_Jack_Pine,267.17,0.05,68.5
Northeast,North Central Appalachians,62,White_Red_Jack_Pine,267.17,0.05,68.5
Northeast,Central Appalachians,69,White_Red_Jack_Pine,267.17,0.05,67.75
Northeast,Central Appalachians,69,White_Red_Jack_Pine,267.17,0.05,67.75
South,Central Appalachians,69,White_Red_Jack_Pine,369.52,0.05,67.75
South,Central Appalachians,69,White_Red_Jack_Pine,369.52,0.05,67.75
South,Central Appalachians,69,White_Red_Jack_Pine,369.52,0.05,67.75
South,Central Appalachians,69,White_Red_Jack_Pine,369.52,0.05,67.75
North_Central,Southeastern Wisconsin Till Plains,53,White_Red_Jack_Pine,233.99,0.04,65.375
North_Central,Southeastern Wisconsin Till Plains,53,White_Red_Jack_Pine,233.99,0.04,65.375
Northeast,Western Allegheny Plateau,70,White_Red_Jack_Pine,267.17,0.05,62
Northeast,Western Allegheny Plateau,70,White_Red_Jack_Pine,267.17,0.05,62
South,Western Allegheny Plateau,70,White_Red_Jack_Pine,369.52,0.05,62
South,Western Allegheny Plateau,70,White_Red_Jack_Pine,369.52,0.05,62
South,Southwestern Appalachians,68,White_Red_Jack_Pine,369.52,0.05,36.75
South,Southwestern Appalachians,68,White_Red_Jack_Pine,369.52,0.05,36.75
South,Southwestern Appalachians,68,White_Red_Jack_Pine,369.52,0.05,36.75
South,Southwestern Appalachians,68,White_Red_Jack_Pine,369.52,0.05,36.75
North_Central,Huron/Erie Lake Plains,57,White_Red_Jack_Pine,233.99,0.04,35.75
North_Central,Huron/Erie Lake Plains,57,White_Red_Jack_Pine,233.99,0.04,35.75
Northeast,Huron/Erie Lake Plains,57,White_Red_Jack_Pine,267.17,0.05,35.75
North_Central,Eastern Corn Belt Plains,55,White_Red_Jack_Pine,233.99,0.04,33.5625
North_Central,Eastern Corn Belt Plains,55,White_Red_Jack_Pine,233.99,0.04,33.5625
Northeast,Eastern Corn Belt Plains,55,White_Red_Jack_Pine,267.17,0.05,33.5625
Northeast,Erie Drift Plain,61,White_Red_Jack_Pine,267.17,0.05,28.8125
Northeast,Erie Drift Plain,61,White_Red_Jack_Pine,267.17,0.05,28.8125
Northeast,Erie Drift Plain,61,White_Red_Jack_Pine,267.17,0.05,28.8125
Northeast,Atlantic Coastal Pine Barrens,84,White_Red_Jack_Pine,267.17,0.05,28.3125
Northeast,Atlantic Coastal Pine Barrens,84,White_Red_Jack_Pine,267.17,0.05,28.3125
Northeast,Atlantic Coastal Pine Barrens,84,White_Red_Jack_Pine,267.17,0.05,28.3125
South,Southern Coastal Plain,75,White_Red_Jack_Pine,369.52,0.05,25.4375
South,Southern Coastal Plain,75,White_Red_Jack_Pine,369.52,0.05,25.4375
South,Southern Coastal Plain,75,White_Red_Jack_Pine,369.52,0.05,25.4375
South,Southern Coastal Plain,75,White_Red_Jack_Pine,369.52,0.05,25.4375
South,Southern Coastal Plain,75,White_Red_Jack_Pine,369.52,0.05,25.4375
South,Southern Coastal Plain,75,White_Red_Jack_Pine,369.52,0.05,25.4375
North_Central,Interior River Valleys and Hills,72,White_Red_Jack_Pine,233.99,0.04,11.5625
North_Central,Interior River Valleys and Hills,72,White_Red_Jack_Pine,233.99,0.04,11.5625
North_Central,Interior River Valleys and Hills,72,White_Red_Jack_Pine,233.99,0.04,11.5625
North_Central,Interior River Valleys and Hills,72,White_Red_Jack_Pine,233.99,0.04,11.5625
South,Interior River Valleys and Hills,72,White_Red_Jack_Pine,369.52,0.05,11.5625
South,Southern Florida Coastal Plain,76,White_Red_Jack_Pine,369.52,0.05,3
North_Central,Central Corn Belt Plains,54,White_Red_Jack_Pine,233.99,0.04,2.75
North_Central,Central Corn Belt Plains,54,White_Red_Jack_Pine,233.99,0.04,2.75
North_Central,Central Corn Belt Plains,54,White_Red_Jack_Pine,233.99,0.04,2.75
Northeast,Middle Atlantic Coastal Plain,63,White_Red_Jack_Pine,267.17,0.05,2.25
Northeast,Middle Atlantic Coastal Plain,63,White_Red_Jack_Pine,267.17,0.05,2.25
Northeast,Middle Atlantic Coastal Plain,63,White_Red_Jack_Pine,267.17,0.05,2.25
Northeast,Middle Atlantic Coastal Plain,63,White_Red_Jack_Pine,267.17,0.05,2.25
South,Middle Atlantic Coastal Plain,63,White_Red_Jack_Pine,369.52,0.05,2.25
South,Middle Atlantic Coastal Plain,63,White_Red_Jack_Pine,369.52,0.05,2.25
South,Middle Atlantic Coastal Plain,63,White_Red_Jack_Pine,369.52,0.05,2.25
North_Central,Western Corn Belt Plains,47,White_Red_Jack_Pine,233.99,0.04,1.875
North_Central,Western Corn Belt Plains,47,White_Red_Jack_Pine,233.99,0.04,1.875
North_Central,Western Corn Belt Plains,47,White_Red_Jack_Pine,233.99,0.04,1.875
North_Central,Western Corn Belt Plains,47,White_Red_Jack_Pine,233.99,0.04,1.875
North_Central,Western Corn Belt Plains,47,White_Red_Jack_Pine,233.99,0.04,1.875
North_Central,Western Corn Belt Plains,47,White_Red_Jack_Pine,233.99,0.04,1.875
North_Central,Western Corn Belt Plains,47,White_Red_Jack_Pine,233.99,0.04,1.875
Northeast,Northern Piedmont,64,White_Red_Jack_Pine,267.17,0.05,0.5
Northeast,Northern Piedmont,64,White_Red_Jack_Pine,267.17,0.05,0.5
Northeast,Northern Piedmont,64,White_Red_Jack_Pine,267.17,0.05,0.5
Northeast,Northern Piedmont,64,White_Red_Jack_Pine,267.17,0.05,0.5
Northeast,Northern Piedmont,64,White_Red_Jack_Pine,267.17,0.05,0.5
South,Northern Piedmont,64,White_Red_Jack_Pine,369.52,0.05,0.5
North_Central,Interior Plateau,71,White_Red_Jack_Pine,233.99,0.04,0.375
North_Central,Interior Plateau,71,White_Red_Jack_Pine,233.99,0.04,0.375
Northeast,Interior Plateau,71,White_Red_Jack_Pine,267.17,0.05,0.375
South,Interior Plateau,71,White_Red_Jack_Pine,369.52,0.05,0.375
South,Interior Plateau,71,White_Red_Jack_Pine,369.52,0.05,0.375
South,Interior Plateau,71,White_Red_Jack_Pine,369.52,0.05,0.375
North_Central,Lake Agassiz Plain,48,White_Red_Jack_Pine,233.99,0.04,0.125
North_Central,Lake Agassiz Plain,48,White_Red_Jack_Pine,233.99,0.04,0.125
North_Central,Central Irregular Plains,40,White_Red_Jack_Pine,233.99,0.04,0.0625
North_Central,Central Irregular Plains,40,White_Red_Jack_Pine,233.99,0.04,0.0625
North_Central,Central Irregular Plains,40,White_Red_Jack_Pine,233.99,0.04,0.0625
South,Central Irregular Plains,40,White_Red_Jack_Pine,369.52,0.05,0.0625
